"","Report Name","Document comment Annotator 1","Document comment Annotator 2","Document-level expert adjudication requested by at least 1 annotator","Expert ID 1.g1","Expert ID 2.g1","Expert document comment.g1","started.g1","ended.g1","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","row_expert_requested_by_at_least_one_annotator_or_disagreement","Value correct (Yes/No) Ann 1","Value corrected Ann 1","Corrected page Ann 1","Value correct (Yes/No) Ann 2","Value corrected Ann 2","Corrected page Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Unit correct (Yes/No) Ann 1","Unit corrected Ann 1","Unit correct (Yes/No) Ann 2","Unit corrected Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Comment Ann1","Comment Ann2","Page corrected (fill in if necessary).g1","Expert comment.g1","Unclear record (Yes/No).g1","true_value.g1","true_unit.g1","true_page.g1","Expert ID 1.g2","Expert ID 2.g2","Expert document comment.g2","started.g2","ended.g2","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Page corrected (fill in if necessary).g2","Expert comment.g2","Unclear record (Yes/No).g2","true_value.g2","true_unit.g2","true_page.g2","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page","at_least_one_group_flagged_unclear","Value Ann 1","Value Ann 2","Unit Ann 1","Unit Ann 2","row_disagreement_value_unit_page_or_unclear"
"103","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","986",NA,2019,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"104","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","987","31",2020,"2mb",48.8,"thousand t-CO2","Yes","No",NA,NA,"No",NA,NA,"Ann1",NA,NA,"No",NA,"No",NA,"Ann1",NA,NA,"mb or lb not specified and wrongly put into MB","Should be sorted as location-based",NA,NA,"No",NA,NA,"31","12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,"Ann1",NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,TRUE
"105","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","988","31",2021,"2mb",45.5,"thousand t-CO2","Yes","No",NA,NA,"No",NA,NA,"Ann1",NA,NA,"No",NA,"No",NA,"Ann1",NA,NA,NA,"Should be sorted as location-based",NA,NA,"No",NA,NA,"31","12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,"Ann1",NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,TRUE
"106","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","989",NA,2022,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"107","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","990",NA,2013,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"108","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","991",NA,2014,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"109","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","992",NA,2015,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"110","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","993",NA,2016,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"111","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","994",NA,2017,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"112","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","995",NA,2018,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"113","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","996",NA,2019,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"114","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","997",NA,2020,"2lb",NA,NA,"Yes","No",48.8,"31","No",48.8,"31.0","Ann1",NA,NA,"No","thousand t-CO 2","No","thousand t-CO2","Ann1",NA,NA,NA,NA,NA,NA,"No",48.8,"thousand t-CO 2","31","12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,"Ann1",NA,NA,NA,NA,"No",NA,"thousand t-CO 2",NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,48.8,48.8,"thousand t-CO 2","thousand t-CO2",TRUE
"115","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","998",NA,2021,"2lb",NA,NA,"Yes","No",45.5,"31","No",45.5,"31.0","Ann1",NA,NA,"No","thousand t-CO 2","No","thousand t-CO2","Ann1",NA,NA,NA,NA,NA,NA,"No",45.5,"thousand t-CO 2","31","12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,"Ann1",NA,NA,NA,NA,"No",NA,"thousand t-CO 2",NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45.5,45.5,"thousand t-CO 2","thousand t-CO2",TRUE
"116","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","999",NA,2022,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"117","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","1000",NA,2013,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"118","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","1001",NA,2014,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"119","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","1002",NA,2015,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"120","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","1003",NA,2016,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"121","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","1004",NA,2017,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"122","toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"Yes","11.0","14.0","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","16:11:00","16:18:59","1005",NA,2018,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"12.0","13.0","There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","15:54:00","16:10:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
