"report_name","document_comment_1","document_comment_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","ID","page_used","llm_year","llm_scope","llm_value","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","llm_unit","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","corrected_page_1","corrected_page_2","comment_1","comment_2"
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","184",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","185",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","186",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","187",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","188",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","189",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","190",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","191",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","192",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","193",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","194",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","195",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","196",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","197",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","198",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","199",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","200",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","201",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","202",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","203",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"banco bpm_2019_report.pdf","No data on emissions whatsoever reported",NA,"No","No","204",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","241",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","242",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","243",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","244",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","245",NA,2017,"1",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","246",NA,2018,"1",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","247",NA,2019,"1",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","248",NA,2020,"1",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","249",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","250",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","251",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","252",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","253",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","254",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","255",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","256",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","257",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","258",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","259",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","260",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","261",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","262",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","263",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","264",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","265",NA,2017,"2lb",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","266",NA,2018,"2lb",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","267",NA,2019,"2lb",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","Yes","268",NA,2020,"2lb",NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","269",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","270",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","271",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","272",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","273",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","274",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","275",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","276",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","277",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","278",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","279",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beach energy ltd_2020_report.pdf","No value for the whole company",NA,"Yes","No","280",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1136",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1137",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1138",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1139",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1140",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1141",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1142","272",2019,"1",329982,"No","No",NA,NA,"ton CO2 (Including JVs)","No","No",NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1143","272",2020,"1",305547,"No","No",NA,NA,"ton CO2 (Including JVs)","No","No",NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1144","272",2021,"1",327690,"No","No",NA,NA,"ton CO2 (Including JVs)","No","No",NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","Yes","1145","272",2022,"1",309001,"No","No",316951,316951,"ton CO2 (Including JVs)","No","Yes","ton CO2",NA,NA,NA,"""GHG emissions other than CO2 , for example methane, are not currently included in our Scope 1&2 emissions inventory but will be in future. As a result, our
emissions in this section are reported as CO2 rather than CO2e
e."" (p. 286) - If we are super strict, this statement means that we should not extract Scope 1 from this report?

also note that this number includes joint ventures (implicit calculation)",NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1146",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1147",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1148",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1149",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1150",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1151",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","Yes","1152",NA,2019,"2mb",NA,NA,"No",NA,1361715,NA,NA,"No",NA,"ton CO 2",NA,"274",NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","Yes","1153",NA,2020,"2mb",NA,NA,"No",NA,1228129,NA,NA,"No",NA,"ton CO 2",NA,"274",NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","Yes","1154",NA,2021,"2mb",NA,NA,"No",NA,1369652,NA,NA,"No",NA,"ton CO 2",NA,"274",NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","Yes","1155",NA,2022,"2mb",NA,NA,"No",NA,1250460,NA,NA,"No",NA,"ton CO 2",NA,"274",NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1156",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1157",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1158",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1159",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1160",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1161",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1162",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1163",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1164",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1165",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1166",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1167",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1168",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1169",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1170",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1171",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1172",NA,2019,"3",NA,"No","No",6045636,6045636,NA,"No","No","ton CO2e","ton CO 2e","276","276",NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1173",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1174",NA,2021,"3",NA,"No","No",6736962,6736962,NA,"No","No","ton CO2e","ton CO 2e","276","276",NA,NA
"bekaert (d) sa_2022_report.pdf",NA,NA,"No","No","1175",NA,2022,"3",NA,"No","No",6187086,6187086,NA,"No","No","ton CO2e","ton CO 2e","276","276",NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1044",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1045",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1046",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1047",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1048",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1049",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1050",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1051",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1052",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1053",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1054",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1055",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1056",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1057",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1058",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1059",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1060",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1061",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1062",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1063",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1064",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1065",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"belimo_2018_report.pdf",NA,NA,"No","No","1066",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
