"Report Name","Document comment Annotator 1","Document comment Annotator 2","Expert document comment.g1","Expert document comment.g2","Document-level expert adjudication requested by at least 1 annotator","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","Value Ann 1","Value Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit Ann 1","Unit Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Corrected page Ann 1","Corrected page Ann 2","Page corrected (fill in if necessary).g1","Page corrected (fill in if necessary).g2","Comment Ann1","Comment Ann2","Expert comment.g1","Expert comment.g2","Unclear record (Yes/No).g1","Unclear record (Yes/No).g2","row_disagreement_value_unit_page_or_unclear","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page"
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","299",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","300",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","301",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","302",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","303",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","304",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","305",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","306",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","307",NA,2019,"2lb",NA,NA,1361302,1361302,NA,NA,NA,NA,NA,NA,"Kg CO2e","kg CO2e",NA,NA,NA,NA,NA,NA,"34","34.0",NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","308","34",2020,"2lb",1086109,"kg CO₂e",1086109,1086109,NA,NA,NA,NA,NA,NA,"kg CO₂e","kg CO₂e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","309",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","310",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","311",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","312",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","313",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","314",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","315",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","316",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","317",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","318","35",2020,"3",20958,"kg CO2e",NA,NA,NA,NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,NA,NA,NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,NA,"no year reported for the Scope 3 values on p.34 thus i dont know if correct values exists","there is no total for scope 3 on p. 34 anyway. So no value is correct",NA,"No","No",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","319",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"balanced commercial property trust_2020_report.pdf",NA,"p.34 is that the whole company: ? Data collected from properties where there is Company- procured energy was used to calculate emissions, reported here on a located-based methodology as kilograms of carbon dioxide equivalent (kg CO2e).","yes,  company procured energy should cover all energy consumed by the company itself (i.e. scope 1 and 2)","Would accept the values as they are not explicitly limited to a specific part of the company or its emissions","Yes","320",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1164",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1165",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1166",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1167","53",2016,"1",2285.31,"Tonnes CO2e",NA,2285.31,"Ann1",NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,"Tonnes CO2e","Ann1",NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1168","53",2017,"1",4967.91,"Tonnes CO2e",NA,4967.91,"Ann1",NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,"Tonnes CO2e","Ann1",NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1169","53",2018,"1",3062.65,"Tonnes CO2e",NA,3062.65,"Ann1",NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,"Tonnes CO2e","Ann1",NA,NA,"Ann1",NA,"2. WV: Extracted value is not related to the whole company",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1170",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1171",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1172",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1173",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1174",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1175",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1176",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1177","53",2016,"2mb",209034.43,"Tonnes CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The scope 2 is not seperated into MB or LB, therefore considering as LB according to the guidelines",NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1178","53",2017,"2mb",231363.82,"Tonnes CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The scope 2 is not seperated into MB or LB, therefore considering as LB according to the guidelines",NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1179","53",2018,"2mb",271239.53,"Tonnes CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The scope 2 is not seperated into MB or LB, therefore considering as LB according to the guidelines",NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1180",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1181",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"hang lung group_2018_report.pdf",NA,NA,NA,NA,"No","1182",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
